,irrigation_scheduling_method,location,latitude,longitude,altitude,soil_type,farm_size,experiment_date,plant_type,number_of_plants,fruit_quality,plant_yield,plant_height,water_productivity,doi_url,processed_at,relevance_score,valid
2203,Moderate Constant Deficit Irrigation (60% of FI),"Reno, NV",39.5296,-119.8138,,,,2022-2023,Medicago sativa L.,,,,,,https://doi.org/10.13031/aim.202401263,2025-11-26 12:43:12,9.0,True
2204,Mild Regulated Deficit Irrigation (matching 80% of FI),"Reno, NV",39.5296,-119.8138,,,,2022-2023,Medicago sativa L.,,,,,,https://doi.org/10.13031/aim.202401263,2025-11-26 12:43:12,9.0,True
2205,Moderate Regulated Deficit Irrigation (matching 60% of FI),"Reno, NV",39.5296,-119.8138,,,,2022-2023,Medicago sativa L.,,,,,,https://doi.org/10.13031/aim.202401263,2025-11-26 12:43:12,9.0,True
2206,Full Irrigation,Extremely Arid Oasis,,,,,,2023,Cotton,,,,,,https://doi.org/10.1007/s00271-025-01011-2,2025-11-26 12:57:10,9.0,True
2207,Deficit Irrigation,Extremely Arid Oasis,,,,,,2023,Cotton,,,,,,https://doi.org/10.1007/s00271-025-01011-2,2025-11-26 12:57:10,9.0,True
2208,Full Irrigation (FI),"Taastrup, Denmark",,,,sandy soil,,2016-09-26,Solanum lycopersicum L. (Tomato),,,,,,https://doi.org/10.3389/fpls.2018.00445,2025-11-26 13:14:27,8.0,True
2209,Deficit Irrigation (DI),"Taastrup, Denmark",,,,sandy soil,,2016-09-26,Solanum lycopersicum L. (Tomato),,,,,,https://doi.org/10.3389/fpls.2018.00445,2025-11-26 13:14:27,8.0,True
2210,Alternative Partial Root-Zone Irrigation (PRI),"Taastrup, Denmark",,,,sandy soil,,2016-09-26,Solanum lycopersicum L. (Tomato),,,,,,https://doi.org/10.3389/fpls.2018.00445,2025-11-26 13:14:27,8.0,True
2211,,"Taastrup, Denmark",,,,peat,,2016-09-26,Solanum lycopersicum L. (Tomato),,,,,,https://doi.org/10.3389/fpls.2018.00445,2025-11-26 13:14:27,8.0,True
2212,Full irrigation (100% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2008-2010,Corn (Zea mays L.),,,10339 kg ha−1,,1.46 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2213,Deficit irrigation (75% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2008-2010,Corn (Zea mays L.),,,8441 kg ha−1,,1.40 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2214,Deficit irrigation (50% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2008-2010,Corn (Zea mays L.),,,4817 kg ha−1,,1.11 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2215,Full irrigation (100% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2020s,Corn (Zea mays L.),,,8701.5 kg ha−1,,1.31 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2216,Deficit irrigation (75% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2020s,Corn (Zea mays L.),,,7392.22 kg ha−1,,1.28 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2217,Deficit irrigation (50% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2020s,Corn (Zea mays L.),,,4263.52 kg ha−1,,1.15 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2218,Full irrigation (100% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2050s,Corn (Zea mays L.),,,7819.2 kg ha−1,,1.22 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2219,Deficit irrigation (75% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2050s,Corn (Zea mays L.),,,6674.62 kg ha−1,,1.19 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2220,Deficit irrigation (50% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2050s,Corn (Zea mays L.),,,3820.12 kg ha−1,,1.15 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2221,Full irrigation (100% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2080s,Corn (Zea mays L.),,,7056.2 kg ha−1,,1.12 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2222,Deficit irrigation (75% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2080s,Corn (Zea mays L.),,,6068.14 kg ha−1,,1.12 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2223,Deficit irrigation (50% ET demand),"Greeley, Colorado",40.45,-104.64,,,,2080s,Corn (Zea mays L.),,,3480.56 kg ha−1,,1.23 kg m−3,https://doi.org/10.1016/j.agwat.2012.04.004,2025-11-26 13:34:10,9.0,True
2224,,"Bekaa plain, Lebanon",33°33' N,35°39' E,1000 m,Cambisols,0.1 ha to 20 ha,2016-2017,Wheat,,,"11,063 ± 1309 ha in 2016, 7605 ± 1184 ha in 2017",,,https://doi.org/10.3390/s18072089,2025-11-26 13:57:39,8.0,True
2225,,"Bekaa plain, Lebanon",33°33' N,35°39' E,1000 m,Cambisols,0.1 ha to 20 ha,2016-2017,Wheat,,,"0.93 t/ha in low WHC, 1.34 t/ha in high WHC",,,https://doi.org/10.3390/s18072089,2025-11-26 13:57:39,8.0,True
2226,,"Bekaa plain, Lebanon",33°33' N,35°39' E,1000 m,Cambisols,0.1 ha to 20 ha,2016-2017,Wheat,,,"2111 US$/ha in low WHC, 3550 US$/ha in high WHC",,,https://doi.org/10.3390/s18072089,2025-11-26 13:57:39,8.0,True
2227,,"Bekaa plain, Lebanon",33°33' N,35°39' E,1000 m,Cambisols,0.1 ha to 20 ha,2016-2017,Wheat,,,"8640 US$/ha in low WHC, 12170 US$/ha in high WHC",,,https://doi.org/10.3390/s18072089,2025-11-26 13:57:39,8.0,True
2228,,"Bekaa plain, Lebanon",33°33' N,35°39' E,1000 m,Cambisols,0.1 ha to 20 ha,2016-2017,Wheat,,,,,,https://doi.org/10.3390/s18072089,2025-11-26 13:57:39,8.0,True
2229,,"Bekaa plain, Lebanon",33°33' N,35°39' E,1000 m,Cambisols,0.1 ha to 20 ha,2016-2017,Wheat,,,,,,https://doi.org/10.3390/s18072089,2025-11-26 13:57:39,8.0,True
2230,Continuous Furrow Irrigation (CFI),"ICAR-Central Institute of Agricultural Engineering, Bhopal, Madhya Pradesh, India",23° 18 ′ 22 ′′ N,77° 24 ′ 45 ′′ E,490 m,clay,,2023-2024,sunflower (KBSH 44),,,,,,https://doi.org/10.1038/s41598-025-06158-8,2025-11-26 14:01:15,8.0,True
2231,Continuous Furrow Irrigation (CFI),"ICAR-Central Institute of Agricultural Engineering, Bhopal, Madhya Pradesh, India",23° 18 ′ 22 ′′ N,77° 24 ′ 45 ′′ E,490 m,clay,,2024-2025,sunflower (KBSH 44),,,,,,https://doi.org/10.1038/s41598-025-06158-8,2025-11-26 14:01:15,8.0,True
2232,Alternate Furrow Irrigation (AFI),"ICAR-Central Institute of Agricultural Engineering, Bhopal, Madhya Pradesh, India",23° 18 ′ 22 ′′ N,77° 24 ′ 45 ′′ E,490 m,clay,,2023-2024,sunflower (KBSH 44),,,,,,https://doi.org/10.1038/s41598-025-06158-8,2025-11-26 14:01:15,8.0,True
2233,Alternate Furrow Irrigation (AFI),"ICAR-Central Institute of Agricultural Engineering, Bhopal, Madhya Pradesh, India",23° 18 ′ 22 ′′ N,77° 24 ′ 45 ′′ E,490 m,clay,,2024-2025,sunflower (KBSH 44),,,,,,https://doi.org/10.1038/s41598-025-06158-8,2025-11-26 14:01:15,8.0,True
2234,Surface irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Barley,,,"2,992.86 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2235,Drip irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Barley,,,"3,591.44 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2236,Permanent sprinkler irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Barley,,,"3,160.46 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2237,Semi-permanent sprinkler irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Barley,,,"3,160.46 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2238,Surface irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Forage corn,,,"55,884.47 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2239,Drip irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Forage corn,,,"64,084.80 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2240,Permanent sprinkler irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Forage corn,,,"57,884.63 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2241,Semi-permanent sprinkler irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Forage corn,,,"57,884.63 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2242,Surface irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Wheat,,,"4,469.33 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2243,Drip irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Wheat,,,"6,480.53 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2244,Permanent sprinkler irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Wheat,,,"5,452.59 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2245,Semi-permanent sprinkler irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Wheat,,,"5,452.59 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2246,Surface irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Tomato,,,"64,773.93 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2247,Drip irrigation,"Doroodzan, Bakhtegan Basin, Iran",,,,clay,"78,553 ha",2009-2015,Tomato,,,"77,728.71 kg/ha",,,https://doi.org/10.3389/frwa.2022.931694,2025-11-26 14:04:47,8.0,True
2248,Conventional furrow irrigation,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,13.59 ton ha-1,,1.89 kg/m3,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2249,Conventional furrow irrigation,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,14.95 ton ha-1,,2.08 kg/m3,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2250,Conventional furrow irrigation,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,19.61 ton ha-1,,2.36 kg/m3,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2251,Conventional furrow irrigation,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,14.75 ton ha-1,,2.06 kg/m3,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2252,Conventional furrow irrigation,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,15.96 ton ha-1,,2.23 kg/m3,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2253,,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,,,30.99 kg/ha/mm,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2254,,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,,,34.10 kg/ha/mm,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2255,,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,,,38.65 kg/ha/mm,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2256,,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,,,33.65 kg/ha/mm,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2257,,"Bako Woreda, Dambi Dima kebel, West Shewa Zone, Oromia Regional State, Ethiopia",9°06'N,37°09'E,1590 m,Clay loam,,,Onion,,,,,36.41 kg/ha/mm,https://doi.org/10.3329/ijarit.v11i1.54471,2025-11-26 14:12:42,8.0,True
2258,Regulated Deficit Irrigation (80% of ETc),"Deir Al-Hajar Agricultural Experiment Station, Damascus, Syria",33°20'N,36°26'E,600 m,clay loam,,2016,Onion (Allium cepa L.),2 plants·pot-1,,16.2 Mg·ha-1,,2.88 kg·m-3,https://doi.org/10.2478/johr-2018-0010,2025-11-26 14:13:29,9.0,True
2259,Regulated Deficit Irrigation (60% of ETc),"Deir Al-Hajar Agricultural Experiment Station, Damascus, Syria",33°20'N,36°26'E,600 m,clay loam,,2016,Onion (Allium cepa L.),2 plants·pot-1,,9.8 Mg·ha-1,,1.14 kg·m-3,https://doi.org/10.2478/johr-2018-0010,2025-11-26 14:13:29,9.0,True
2260,Full Irrigation (100% of ETc),"Deir Al-Hajar Agricultural Experiment Station, Damascus, Syria",33°20'N,36°26'E,600 m,clay loam,,2016,Onion (Allium cepa L.),2 plants·pot-1,,23.7 Mg·ha-1,,1.90 kg·m-3,https://doi.org/10.2478/johr-2018-0010,2025-11-26 14:13:29,9.0,True
2261,Regulated Deficit Irrigation (80% of ETc),"Deir Al-Hajar Agricultural Experiment Station, Damascus, Syria",33°20'N,36°26'E,600 m,clay loam,,2017,Onion (Allium cepa L.),2 plants·pot-1,,16.2 Mg·ha-1,,2.88 kg·m-3,https://doi.org/10.2478/johr-2018-0010,2025-11-26 14:13:29,9.0,True
2262,Regulated Deficit Irrigation (60% of ETc),"Deir Al-Hajar Agricultural Experiment Station, Damascus, Syria",33°20'N,36°26'E,600 m,clay loam,,2017,Onion (Allium cepa L.),2 plants·pot-1,,9.8 Mg·ha-1,,1.14 kg·m-3,https://doi.org/10.2478/johr-2018-0010,2025-11-26 14:13:29,9.0,True
2263,Full Irrigation (100% of ETc),"Deir Al-Hajar Agricultural Experiment Station, Damascus, Syria",33°20'N,36°26'E,600 m,clay loam,,2017,Onion (Allium cepa L.),2 plants·pot-1,,23.7 Mg·ha-1,,1.90 kg·m-3,https://doi.org/10.2478/johr-2018-0010,2025-11-26 14:13:29,9.0,True
2264,Overhead irrigation,"Columbia Basin, Washington State",,,,Quincy loamy fine sand,,2020-04-02,Allium cepa,"519,000 seeds ha-1",,59.7 ± 3.6 t ha-1,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2265,Overhead irrigation,"Columbia Basin, Washington State",,,,Shano silt loam,,2021-04-08,Allium cepa,"519,000 seeds ha-1",,61.6 ± 3.0 t ha-1,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2266,,"Columbia Basin, Washington State",,,,,,2020-09-04,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2267,,"Columbia Basin, Washington State",,,,,,2021-09-02,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2268,,"Columbia Basin, Washington State",,,,,,2020-09-25,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2269,,"Columbia Basin, Washington State",,,,,,2021-09-22,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2270,,"Columbia Basin, Washington State",,,,,,2020-08-14,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2271,,"Columbia Basin, Washington State",,,,,,2021-08-07,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2272,,"Columbia Basin, Washington State",,,,,,2020-08-21,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2273,,"Columbia Basin, Washington State",,,,,,2021-08-21,Allium cepa,,,,,,https://doi.org/10.1080/03235408.2013.778451,2025-11-26 14:21:31,9.0,True
2274,Full Irrigation,"La Hampa, Coria del Río, Seville, Spain",37.283833,-6.065944,,sandy clay loam,0.7 ha,December 2020 - June 2022,Olea europaea (cv. Manzanilla),1666 trees ha-1,,41% more than control,,,https://doi.org/10.1016/j.agwat.2023.108328,2025-11-26 14:31:33,8.0,True
2275,Deficit Irrigation,"La Hampa, Coria del Río, Seville, Spain",37.283833,-6.065944,,sandy clay loam,0.7 ha,December 2020 - June 2022,Olea europaea (cv. Manzanilla),1666 trees ha-1,,30% more than control,,,https://doi.org/10.1016/j.agwat.2023.108328,2025-11-26 14:31:33,8.0,True
2276,,"La Hampa, Coria del Río, Seville, Spain",37.283833,-6.065944,,sandy clay loam,1.2 ha,December 2020 - June 2022,Olea europaea (cv. Manzanilla),285 trees ha-1,,3% yield improvement with AC,,,https://doi.org/10.1016/j.agwat.2023.108328,2025-11-26 14:31:33,8.0,True
2277,Regulated Deficit Irrigation (RDI) 100% during Sensitive Period (SP) and 70% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2021,Olea europaea L. (Menara cultivar),18,,73.9 kg/tree,,87% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2278,Regulated Deficit Irrigation (RDI) 100% during Sensitive Period (SP) and 60% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2021,Olea europaea L. (Menara cultivar),18,,70.4 kg/tree,,78% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2279,Regulated Deficit Irrigation (RDI) 80% during Sensitive Period (SP) and 70% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2021,Olea europaea L. (Menara cultivar),18,,82.1 kg/tree,,90% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2280,Regulated Deficit Irrigation (RDI) 80% during Sensitive Period (SP) and 60% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2021,Olea europaea L. (Menara cultivar),18,,69.2 kg/tree,,76% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2281,Sustained Deficit Irrigation (SDI) 70% of ETc throughout the season,"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2021,Olea europaea L. (Menara cultivar),18,,80.0 kg/tree,,88% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2282,Sustained Deficit Irrigation (SDI) 60% of ETc throughout the season,"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2021,Olea europaea L. (Menara cultivar),18,,68.3 kg/tree,,75% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2283,Regulated Deficit Irrigation (RDI) 100% during Sensitive Period (SP) and 70% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2022,Olea europaea L. (Menara cultivar),18,,123.3 kg/tree,,108% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2284,Regulated Deficit Irrigation (RDI) 100% during Sensitive Period (SP) and 60% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2022,Olea europaea L. (Menara cultivar),18,,112.5 kg/tree,,98% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2285,Regulated Deficit Irrigation (RDI) 80% during Sensitive Period (SP) and 70% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2022,Olea europaea L. (Menara cultivar),18,,99.6 kg/tree,,87% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2286,Regulated Deficit Irrigation (RDI) 80% during Sensitive Period (SP) and 60% during Normal Period (NP),"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2022,Olea europaea L. (Menara cultivar),18,,88.3 kg/tree,,77% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2287,Sustained Deficit Irrigation (SDI) 70% of ETc throughout the season,"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2022,Olea europaea L. (Menara cultivar),18,,53.5 kg/tree,,47% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2288,Sustained Deficit Irrigation (SDI) 60% of ETc throughout the season,"Saâda, Morocco",31°37′33.6″N,8°08′45.6″W,411 m,clay,156 trees/ha,2022,Olea europaea L. (Menara cultivar),18,,55.8 kg/tree,,49% of T0,https://doi.org/10.3389/fenvs.2023.1100552,2025-11-26 14:57:07,9.0,True
2289,Drip Irrigation,"Nashik district, India",20°04’19” N,73°54’05” E,585 m,,,April 2014 - March 2017,Vitis vinifera,10,,"5.9 kg/plant (2015), 6.5 kg/plant (2016), 6.2 kg/plant (2017)",,"9.6 kg/m³ (2015), 10.1 kg/m³ (2016), 10.0 kg/m³ (2017)",https://doi.org/10.24425/jwld.2021.137109,2025-11-26 14:59:01,9.0,True
2290,Drip Irrigation with Plastic Mulching,"Nashik district, India",20°04’19” N,73°54’05” E,585 m,,,April 2014 - March 2017,Vitis vinifera,10,,"9.5 kg/plant (2015), 10.4 kg/plant (2016), 10.0 kg/plant (2017)",,"15.4 kg/m³ (2015), 16.8 kg/m³ (2016), 16.0 kg/m³ (2017)",https://doi.org/10.24425/jwld.2021.137109,2025-11-26 14:59:01,9.0,True
2291,Drip Irrigation with Organic Mulching,"Nashik district, India",20°04’19” N,73°54’05” E,585 m,,,April 2014 - March 2017,Vitis vinifera,10,,"6.4 kg/plant (2015), 7.0 kg/plant (2016), 6.7 kg/plant (2017)",,"10.3 kg/m³ (2015), 11.3 kg/m³ (2016), 10.8 kg/m³ (2017)",https://doi.org/10.24425/jwld.2021.137109,2025-11-26 14:59:01,9.0,True
2292,Subsurface Irrigation with Stone Column,"Nashik district, India",20°04’19” N,73°54’05” E,585 m,,,April 2014 - March 2017,Vitis vinifera,10,,"4.7 kg/plant (2015), 5.6 kg/plant (2016), 5.2 kg/plant (2017)",,"7.6 kg/m³ (2015), 9.0 kg/m³ (2016), 8.3 kg/m³ (2017)",https://doi.org/10.24425/jwld.2021.137109,2025-11-26 14:59:01,9.0,True
2293,Subsurface Irrigation with Mud Pot,"Nashik district, India",20°04’19” N,73°54’05” E,585 m,,,April 2014 - March 2017,Vitis vinifera,10,,"5.3 kg/plant (2015), 5.2 kg/plant (2016), 5.3 kg/plant (2017)",,"8.6 kg/m³ (2015), 8.5 kg/m³ (2016), 8.5 kg/m³ (2017)",https://doi.org/10.24425/jwld.2021.137109,2025-11-26 14:59:01,9.0,True
