,irrigation_scheduling_method,location,latitude,longitude,altitude,soil_type,farm_size,experiment_date,plant_type,number_of_plants,fruit_quality,plant_yield,plant_height,water_productivity,doi_url,processed_at,relevance_score,valid
8594,50% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,9.8 t ha-1,225 cm,19.8 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8595,25% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,9.0 t ha-1,197 cm,20.6 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8596,rain-fed,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2018,maize (Zea mays),44444 plants ha-1,,8.4 t ha-1,96 cm,22.0 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8597,100% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,10.2 t ha-1,306 cm,23.0 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8598,75% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,9.1 t ha-1,262 cm,23.7 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8599,50% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,8.5 t ha-1,225 cm,24.8 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8600,25% field capacity,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,6.0 t ha-1,197 cm,19.8 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8601,rain-fed,"Kiboko, Makindu Sub-County, Kenya",02° 127 S,37° 437 E,975 m,sandy loams,,2019,maize (Zea mays),44444 plants ha-1,,3.0 t ha-1,96 cm,16.6 kg ha-1 mm-1,https://doi.org/10.1007/s10725-017-0359-z,2025-11-26 17:58:05,9.0,True
8602,Growth stage-based deficit irrigation (40% to 100%),"Greeley, Colorado",40.45° N,104.64° W,,fine sandy loam,,2012,Maize (Dekalb DKC52-04RIB),"81,000 seeds ha-1",,,,,https://doi.org/10.1016/S0378-3774(00)00073-1,2025-11-26 17:59:15,8.0,True
8603,Growth stage-based deficit irrigation (40% to 100%),"Greeley, Colorado",40.45° N,104.64° W,,fine sandy loam,,2013,Maize (Dekalb DKC52-04RIB),"81,000 seeds ha-1",,,,,https://doi.org/10.1016/S0378-3774(00)00073-1,2025-11-26 17:59:15,8.0,True
8604,,"Greeley, Colorado",40.45° N,104.64° W,,sandy loams,,2012,Maize (Dekalb DKC52-04RIB),"81,000 seeds ha-1",,,,,https://doi.org/10.1016/S0378-3774(00)00073-1,2025-11-26 17:59:15,8.0,True
8605,,"Greeley, Colorado",40.45° N,104.64° W,,sandy loams,,2013,Maize (Dekalb DKC52-04RIB),"81,000 seeds ha-1",,,,,https://doi.org/10.1016/S0378-3774(00)00073-1,2025-11-26 17:59:15,8.0,True
8720,Surface Renewal (SR),"Mpumalanga, South Africa",-25.55,31.95,,,,2011-12-01 to 2012-11-21,Sugarcane,,,,,4.1 ± 1.0 kg/m³,https://doi.org/10.1016/j.fcr.2015.02.010,2025-11-26 18:46:20,8.0,True
8721,,"Mpumalanga, South Africa",-25.55,31.95,,,,2011-11-03 to 2012-10-31,Sugarcane,,,,,,https://doi.org/10.1016/j.fcr.2015.02.010,2025-11-26 18:46:20,8.0,True
8722,,"Mpumalanga, South Africa",-25.55,31.95,,,,2012-11-01 to 2013-10-02,Sugarcane,,,,,,https://doi.org/10.1016/j.fcr.2015.02.010,2025-11-26 18:46:20,8.0,True
8741,Drip irrigation,"University of São Paulo (USP), Piracicaba, SP, Brazil","22º42'30"" S","47º38'00"" W",546 m,,,May 2007 to April 2008,Capsicum frutescens L. cv. Tabasco,3636 plants ha-1,,9330.55 kg ha-1,,,http://dx.doi.org/10.1590/S0100-69162011000500003,2025-11-26 19:03:03,8.0,True
8742,Drip irrigation,"University of São Paulo (USP), Piracicaba, SP, Brazil","22º42'30"" S","47º38'00"" W",546 m,,,May 2007 to April 2008,Capsicum frutescens L. cv. Tabasco,10000 plants ha-1,,25272.73 kg ha-1,,,http://dx.doi.org/10.1590/S0100-69162011000500003,2025-11-26 19:03:03,8.0,True
8743,,"University of São Paulo (USP), Piracicaba, SP, Brazil","22º42'30"" S","47º38'00"" W",546 m,,,May 2007 to April 2008,Capsicum frutescens L. cv. Tabasco,,,,,446.43 mm,http://dx.doi.org/10.1590/S0100-69162011000500003,2025-11-26 19:03:03,8.0,True
8828,,China,,,,,,2003-2017,grain crops,,,,,,https://doi.org/10.1016/j.agwat.2020.106671,2025-11-26 19:22:30,8.0,True
8829,,China,,,,,,2003-2017,non-grain crops,,,,,,https://doi.org/10.1016/j.agwat.2020.106671,2025-11-26 19:22:30,8.0,True
8830,,"Murcia, Spain",38°06′N,1°12′W,,,3.4 ha,2016-08-01,Prunus persica var. Amandine,,,,,,https://doi.org/10.1007/s11119-020-09768-6,2025-11-26 19:23:31,8.0,True
8831,,"Murcia, Spain",38°06′N,1°12′W,,,3.4 ha,2017-07-18,Prunus persica var. Amandine,,,,,,https://doi.org/10.1007/s11119-020-09768-6,2025-11-26 19:23:31,8.0,True
8832,,"Murcia, Spain",38°06′N,1°12′W,,,3.4 ha,2018-07-02,Prunus persica var. Amandine,,,,,,https://doi.org/10.1007/s11119-020-09768-6,2025-11-26 19:23:31,8.0,True
8833,,"Murcia, Spain",38°06′N,1°12′W,,,6.4 ha,2017-07-18,Prunus persica var. Nazario,,,,,,https://doi.org/10.1007/s11119-020-09768-6,2025-11-26 19:23:31,8.0,True
8834,,"Murcia, Spain",38°06′N,1°12′W,,,6.4 ha,2018-07-02,Prunus persica var. Nazario,,,,,,https://doi.org/10.1007/s11119-020-09768-6,2025-11-26 19:23:31,8.0,True
8835,,"Murcia, Spain",38°06′N,1°12′W,,,6.7 ha,2017-07-18,Prunus persica var. Carioca,,,,,,https://doi.org/10.1007/s11119-020-09768-6,2025-11-26 19:23:31,8.0,True
8836,,"Murcia, Spain",38°06′N,1°12′W,,,6.7 ha,2018-07-02,Prunus persica var. Carioca,,,,,,https://doi.org/10.1007/s11119-020-09768-6,2025-11-26 19:23:31,8.0,True
8875,Alternate Wetting and Drying (AWD),,,,,fine textured soils,,,Rice,,,,,,https://doi.org/10.1016/j.fcr.2016.12.002,2025-11-26 19:40:10,8.0,True
8876,Continuous Flooding (CF),,,,,,,,Rice,,,,,,https://doi.org/10.1016/j.fcr.2016.12.002,2025-11-26 19:40:10,8.0,True
8877,,,,,,,,,Rice,,,,,,https://doi.org/10.1016/j.fcr.2016.12.002,2025-11-26 19:40:10,8.0,True
8888,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1082g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8889,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,646g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8890,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,2151g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8891,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1593g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8892,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,983g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8893,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,777g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8894,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1474g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8895,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1015g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8896,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,2107g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8897,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1077g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8898,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,2180g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8899,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,872g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8900,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1582g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8901,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1231g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8902,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,1213g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8903,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2016,Tomato (Solanum lycopersicum L.),10,,622g,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8904,Optimum irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2017,Tomato (Solanum lycopersicum L.),10,,,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8905,50% reduced irrigation,"Maritsa Vegetable Crops Research Institute, Plovdiv, Bulgaria",,,,,2.4 m2,2017,Tomato (Solanum lycopersicum L.),10,,,,,https://doi.org/10.1016/j.scienta.2018.01.052,2025-11-26 19:48:45,8.0,True
8906,,"Las Cruces, New Mexico, USA",32.3003,-106.7783,,sandy loams,,2023,tomato,,enhanced fruit yield and quality,,,,https://doi.org/10.1016/j.agwat.2020.106096,2025-11-26 19:51:55,8.0,True
8907,,"Las Cruces, New Mexico, USA",32.3003,-106.7783,,sandy loams,,2022,forages,,,,,,https://doi.org/10.1016/j.agwat.2020.106096,2025-11-26 19:51:55,8.0,True
8908,,"Las Cruces, New Mexico, USA",32.3003,-106.7783,,sandy loams,,2022,pecan,,,,,,https://doi.org/10.1016/j.agwat.2020.106096,2025-11-26 19:51:55,8.0,True
8909,,"Las Cruces, New Mexico, USA",32.3003,-106.7783,,sandy loams,,2021,chile pepper,,,,,,https://doi.org/10.1016/j.agwat.2020.106096,2025-11-26 19:51:55,8.0,True
8910,,"Las Cruces, New Mexico, USA",32.3003,-106.7783,,sandy loams,,2020,maize,,,,,,https://doi.org/10.1016/j.agwat.2020.106096,2025-11-26 19:51:55,8.0,True
8911,Mild deficit irrigation (seedling),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"43,961.91 kg ha−1",,8.67 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8912,Mild deficit irrigation (tuber initiation),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"41,016.67 kg ha−1",,8.18 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8913,Mild deficit irrigation (tuber bulking),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"36,430.71 kg ha−1",,7.32 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8914,Mild deficit irrigation (starch accumulation),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"42,262.25 kg ha−1",,8.18 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8915,Moderate deficit irrigation (seedling),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"40,473.53 kg ha−1",,8.28 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8916,Moderate deficit irrigation (tuber initiation),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"37,461.29 kg ha−1",,7.88 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8917,Moderate deficit irrigation (tuber bulking),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"33,834.86 kg ha−1",,6.81 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8918,Moderate deficit irrigation (starch accumulation),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"37,599.61 kg ha−1",,8.21 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8919,Conventional irrigation (CK),"Yimin Irrigation Experimental Station, Minle County, Gansu Province, China",38° 39′ N,100° 43′ E,1970 m,light loam,33.6 m²,2017-04-17 to 2017-09-27,Solanum tuberosum L.,140,,"46,033.23 kg ha−1",,7.82 kg m−3,https://doi.org/10.1038/s41598-021-95340-9,2025-11-26 19:52:37,9.0,True
8920,Regular Irrigation,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2012-05-08 to 2012-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"High marketable yield, increased b-carotene and zeaxanthin content",78.93 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8921,Regular Irrigation,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2014-05-08 to 2014-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"Low fertility, increased diseased yield",37.00 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8922,Regular Irrigation,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2013-05-08 to 2013-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"Smaller sized fruits, high soluble solids content (°Brix)",26.63 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8923,Regular Irrigation,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2015-05-08 to 2015-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"Increased marketable yield, lower Brix value",97.43 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8924,Non-Irrigated,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2012-05-08 to 2012-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"Low marketable yield, high diseased yield",15.63 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8925,Non-Irrigated,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2014-05-08 to 2014-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"Low fertility, increased diseased yield",14.65 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8926,Non-Irrigated,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2013-05-08 to 2013-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"Smaller sized fruits, high soluble solids content (°Brix)",21.90 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8927,Non-Irrigated,"Experimental Farm of the Institute of Horticulture of Szent István University, Gödöllo, Hungary",,,,,,2015-05-08 to 2015-08-11,Strombolino F1 processing cherry tomato,4.2 plants m²,"Low marketable yield, high diseased yield",18.53 t ha-1,,,https://doi.org/10.1071/AR07215,2025-11-26 19:55:48,9.0,True
8928,1.0 IW/CPE,"Coimbatore, Tamil Nadu, India",,,,,1.35 x 1.5 m,2012-13,Tomato (Solanum lycopersicum),,,20.25 g (average fruit weight),,,http://dx.doi.org/10.13128/ahs-18696,2025-11-26 19:57:01,9.0,True
8929,0.5 IW/CPE,"Coimbatore, Tamil Nadu, India",,,,,1.35 x 1.5 m,2012-13,Tomato (Solanum lycopersicum),,,13.75 g (average fruit weight),,,http://dx.doi.org/10.13128/ahs-18696,2025-11-26 19:57:01,9.0,True
8986,100% of ETc,"Viçosa, Minas Gerais, Brazil",20º45′ S,42°52′ W,,clay,,June to November 2013,Solanum lycopersicum,25000,,134.11 t ha-1,,,https://doi.org/10.1007/s13580-014-0180-9,2025-11-26 20:09:21,9.0,True
8987,50% of ETc,"Viçosa, Minas Gerais, Brazil",20º45′ S,42°52′ W,,clay,,June to November 2013,Solanum lycopersicum,25000,,114.27 t ha-1,,,https://doi.org/10.1007/s13580-014-0180-9,2025-11-26 20:09:21,9.0,True
8988,100% of ETc,"Viçosa, Minas Gerais, Brazil",20º45′ S,42°52′ W,,frank-clay-sandy,,January to May 2014,Solanum lycopersicum,25000,,105.88 t ha-1,,,https://doi.org/10.1007/s13580-014-0180-9,2025-11-26 20:09:21,9.0,True
8989,50% of ETc,"Viçosa, Minas Gerais, Brazil",20º45′ S,42°52′ W,,frank-clay-sandy,,January to May 2014,Solanum lycopersicum,25000,,95.23 t ha-1,,,https://doi.org/10.1007/s13580-014-0180-9,2025-11-26 20:09:21,9.0,True
9006,,"Hyderabad, Telangana, India",17.3850°N,78.4867°E,542m,,650 square kilometers,April 2022,,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9007,,"Waipara, New Zealand",,,500-723m,gravelly sandy loam,0.7 km2,2010-2016,grass and exotic forests,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9008,Penman-Monteith method,"Hyderabad, Telangana, India",17.3850°N,78.4867°E,542m,,650 square kilometers,1965-2015,,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9009,Priestley-Taylor method,"Hyderabad, Telangana, India",17.3850°N,78.4867°E,542m,,650 square kilometers,1965-2015,,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9010,Hargreaves method,"Hyderabad, Telangana, India",17.3850°N,78.4867°E,542m,,650 square kilometers,1965-2015,,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9011,Turc method,"Hyderabad, Telangana, India",17.3850°N,78.4867°E,542m,,650 square kilometers,1965-2015,,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9012,Budyko method,"Hyderabad, Telangana, India",17.3850°N,78.4867°E,542m,,650 square kilometers,1965-2015,,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9013,Budyko method,"Waipara, New Zealand",,,500-723m,gravelly sandy loam,0.7 km2,2010-2016,grass and exotic forests,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9014,Turc method,"Waipara, New Zealand",,,500-723m,gravelly sandy loam,0.7 km2,2010-2016,grass and exotic forests,,,,,,https://doi.org/10.1016/j.agwat.2005.06.001,2025-11-26 20:19:44,8.0,True
9015,Full Irrigation (FI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2019-08-28 to 2019-09-11,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.21273/HORTTECH.10.1.162,2025-11-26 20:29:59,9.0,True
9016,Regulated Deficit Irrigation (RDI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2019-08-28 to 2019-09-11,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.21273/HORTTECH.10.1.162,2025-11-26 20:29:59,9.0,True
9017,Full Irrigation (FI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2020-07-02 to 2020-09-02,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.21273/HORTTECH.10.1.162,2025-11-26 20:29:59,9.0,True
9018,Regulated Deficit Irrigation (RDI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2020-07-02 to 2020-09-02,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.21273/HORTTECH.10.1.162,2025-11-26 20:29:59,9.0,True
9025,Direct root-zone deficit irrigation (DRZ),"Benton City, WA",,,,loamy fine sands,1.2 acres,2015,Cabernet Sauvignon,1000,"Brix, acidity, anthocyanin content, tannin content",70% or more of the desired commercial production goal,,,https://doi.org/10.1080/01431161.2018.1500047,2025-11-26 20:36:13,9.0,True
9026,Direct root-zone deficit irrigation (DRZ),"Benton City, WA",,,,loamy fine sands,1.2 acres,2016,Cabernet Sauvignon,1000,"Brix, acidity, anthocyanin content, tannin content",70% or more of the desired commercial production goal,,,https://doi.org/10.1080/01431161.2018.1500047,2025-11-26 20:36:13,9.0,True
