,altitude_numeric,latitude_decimal_degrees,longitude_decimal_degrees,plant_yield_kg_per_hectare,water_productivity_kg_per_m^3
3525,64.0,36.61666666666667,10.1403,13622.0,2.8
3526,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3527,64.0,36.61666666666667,10.1403,14012.0,3.0
3528,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3529,64.0,36.61666666666667,10.1403,12546.0,2.8
3530,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3531,64.0,36.61666666666667,10.1403,11500.0,4.0
3532,64.0,36.61666666666667,10.1403,13622.0,2.8
3533,64.0,36.61666666666667,10.1403,11007.0,3.5
3534,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3535,64.0,36.61666666666667,10.1403,14012.0,3.0
3536,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3537,64.0,36.61666666666667,10.1403,12546.0,2.8
3538,64.0,36.61666666666667,10.1403,11500.0,3.1
3539,64.0,36.61666666666667,10.1403,11007.0,4.0
3540,64.0,36.61666666666667,10.1403,13622.0,2.8
3541,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3542,64.0,36.61666666666667,10.1403,14012.0,3.0
3543,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3544,64.0,36.61666666666667,10.1403,12546.0,2.8
3545,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3546,64.0,36.61666666666667,10.1403,11500.0,4.0
3547,64.0,36.61666666666667,10.1403,13622.0,2.8
3548,64.0,36.61666666666667,10.1403,11007.0,4.0
3549,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3550,64.0,36.61666666666667,10.1403,14012.0,3.0
3551,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3552,64.0,36.61666666666667,10.1403,12546.0,2.8
3553,64.0,36.61666666666667,10.1403,14870.000000000002,3.1
3554,64.0,36.61666666666667,10.1403,13622.0,3.5
3555,64.0,36.61666666666667,10.1403,11500.0,4.0
3556,64.0,36.61666666666667,10.1403,13622.0,2.8
3557,64.0,36.61666666666667,10.1403,11007.0,4.0
3558,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3559,64.0,36.61666666666667,10.1403,14012.0,3.0
3560,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3561,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
3562,64.0,36.61666666666667,10.1403,14012.0,3.0
3563,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
3564,64.0,36.61666666666667,10.1403,12546.0,2.8
3565,64.0,36.61666666666667,10.1403,11500.0,3.1
3566,64.0,36.61666666666667,10.1403,11007.0,4.0
3567,64.0,36.61666666666667,10.1403,13622.0,2.8
3568,1602.0,8.433333,39.03333333333333,5706.193649999999,1.15
3569,1602.0,8.433333333333334,39.03333333333333,4209.3384,1.69
3570,1602.0,8.433333333333334,39.03333333333333,3810.177,1.53
3571,1602.0,8.433333333333334,39.03333333333333,5706.193649999999,1.15
3572,1602.0,8.433333333333334,39.03333333333333,4209.3384,1.69
3573,1602.0,8.433333333333334,39.03333333333333,3810.177,1.53
3574,1602.0,8.433333333333334,39.03333333333333,25655.1918,9.966034889221191
3575,1602.0,8.433333333333334,39.03333333333333,18533.78955,9.815242767333984
3576,1602.0,8.433333333333334,39.03333333333333,17499.59865,9.815242767333984
3577,370.0,-9.133333333333333,-40.3,28140.8787,4.62
3578,370.0,-9.133333333333333,-40.3,33012.46215,5.57
3579,992.0,33.605,-101.877,12648.0,8.848677635192871
3580,992.0,33.605,-101.877,13726.0,8.848677635192871
3581,992.0,33.605,-101.877,10527.0,8.811223983764648
3582,992.0,33.605,-101.877,7707.0,8.635933876037598
3583,992.0,33.605,-101.877,7495.0,8.635933876037598
3584,992.0,33.605,-101.877,4320.0,8.594532012939453
3587,975.0,-2.1166666666666667,37.7285,9888.3165,1.97
3588,975.0,-2.1166666666666667,37.7285,9434.724,1.96
3589,975.0,-2.1166666666666667,37.7285,8890.413,1.98
3590,975.0,-2.1166666666666667,37.7285,8164.664999999999,2.06
3591,975.0,-2.1166666666666667,37.72833333333333,7620.354,2.2
3592,975.0,-2.1166666666666667,37.72833333333333,9253.286999999998,2.3
3593,975.0,-2.1166666666666667,37.72833333333333,8255.3835,2.37
3594,975.0,-2.1166666666666667,37.7285,7711.072499999999,2.48
3595,975.0,-2.1166666666666667,37.7285,5443.11,1.98
3596,975.0,-2.1166666666666667,37.7285,2721.555,1.66
3597,975.0,-2.1166666666666667,37.7285,9888.3165,1.97
3598,975.0,-2.1166666666666667,37.7285,9434.724,1.96
3599,975.0,-2.1166666666666667,37.7285,8890.413,1.98
3600,975.0,-2.1166666666666667,37.7285,8164.664999999999,2.06
3601,975.0,-2.1166666666666667,37.72833333333333,7620.354,2.2
3602,975.0,-2.1166666666666667,37.7285,9253.286999999998,2.3
3603,975.0,-2.1166666666666667,37.7285,8255.3835,2.37
3604,975.0,-2.1166666666666667,37.7285,7711.072499999999,2.48
3605,975.0,-2.1166666666666667,37.7285,5443.11,1.98
3606,975.0,-2.1166666666666667,37.72833333333333,2721.555,1.66
3607,1800.0,35.79,106.75,11784.33315,2.762
3608,1800.0,35.79,106.75,11684.5428,3.439
3609,1800.0,35.79,106.75,11893.195349999998,2.6100000000000003
3610,1800.0,35.79,106.75,11711.75835,3.108
3611,1800.0,35.79,106.75,11076.72885,2.507
3612,1800.0,35.79,106.75,10369.12455,2.991
3613,1800.0,35.79,106.75,10096.96905,2.377
3614,1800.0,35.79,106.75,8391.46125,2.665
3615,975.0,-2.1166666666666667,37.7285,9888.3165,1.97
3616,975.0,-2.1166666666666667,37.7285,9434.724,1.96
3617,975.0,-2.1166666666666667,37.72833333333333,8890.413,1.98
3618,975.0,-2.1166666666666667,37.7285,8164.664999999999,2.06
3619,975.0,-2.1166666666666667,37.7285,7620.354,2.2
3620,975.0,-2.1166666666666667,37.7285,9253.286999999998,2.3
3621,975.0,-2.1166666666666667,37.7285,8255.3835,2.37
3622,975.0,-2.1166666666666667,37.7285,7711.072499999999,2.48
3623,975.0,-2.1166666666666667,37.7285,5443.11,1.98
3624,975.0,-2.1166666666666667,37.7285,2721.555,1.66
3625,975.0,-2.1166666666666667,37.7285,9888.3165,1.97
3626,975.0,-2.1166666666666667,37.7285,9434.724,1.96
3627,975.0,-2.1166666666666667,37.72833333333333,8890.413,1.98
3628,975.0,-2.1166666666666667,37.7285,8164.664999999999,2.06
3629,975.0,-2.1166666666666667,37.7285,7620.354,2.2
3630,975.0,-2.1166666666666667,37.7285,9253.286999999998,2.3
3631,975.0,-2.1166666666666667,37.7285,8255.3835,2.37
3632,975.0,-2.1166666666666667,37.72833333333333,7711.072499999999,2.48
3633,975.0,-2.1166666666666667,37.7285,5443.11,1.98
3634,975.0,-2.1166666666666667,37.72833333333333,2721.555,1.66
3635,1945.0,14.149166666666666,38.28388888888889,29900.0,4.702
3636,1945.0,14.149166666666666,38.28388888888889,13700.0,8.848677635192871
3637,1945.0,14.149166666666666,38.28388888888889,18700.0,9.815242767333984
3638,1945.0,14.149166666666666,38.28388888888889,19270.0,9.815242767333984
3639,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3640,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3641,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3642,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3643,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3644,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3645,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3646,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3647,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3648,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3649,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3650,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3651,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3652,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3653,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3654,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3655,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3656,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3657,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3658,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3659,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3660,570.0,-21.247222,-48.28472,111402.31799999998,14.22
3661,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3662,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3663,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3664,570.0,-21.247222,-48.30472,132902.60249999998,14.669999999999998
3665,570.0,-21.247222,-48.30472,111402.31799999998,10.740839958190918
3666,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3667,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
3668,570.0,-21.247222,-48.28472,99427.476,10.740839958190918
3669,2.0,33.47055555555556,119.986111,58331.9955,12.268712997436523
3670,2.0,33.47055555555556,119.986111,74117.0145,12.268712997436523
3671,2.0,33.47055555555556,119.986111,85819.70099999999,12.268712997436523
3672,2.0,33.47055555555556,119.986111,71395.4595,12.268712997436523
3673,2.0,33.47055555555556,119.986111,81011.62049999999,12.268712997436523
3674,2.0,33.47055555555556,119.986111,83461.01999999999,12.268712997436523
3675,2.0,33.47055555555556,119.986111,114758.9025,12.268712997436523
3676,2.0,33.47055555555556,119.986111,87361.91549999999,12.268712997436523
3695,1970.0,38.65,100.71666666666668,43961.91,8.67
3696,1970.0,38.65,100.71666666666668,41016.67,8.18
3697,1970.0,38.65,100.71666666666668,36430.71,7.32
3698,1970.0,38.65,100.71666666666668,42262.25,8.18
3699,1970.0,38.65,100.71666666666668,40473.53,8.28
3700,1970.0,38.65,100.71666666666668,37461.29,7.88
3701,1970.0,38.65,100.71666666666668,33834.86,6.81
3702,1970.0,38.65,100.71666666666668,37599.61,8.21
3703,1970.0,38.65,100.71666666666668,46033.23,7.82
3712,690.0,-20.75,-42.86666666666667,121662.58035,10.740839958190918
3713,690.0,-20.75,-42.86667,103664.02995,10.740839958190918
3714,690.0,-20.75,-42.86667,96052.7478,10.740839958190918
3715,690.0,-20.75,-42.86666666666667,86391.22755,10.740839958190918
3716,66.0,21.4977975,70.4418231,4825.0,8.594532012939453
3717,66.0,21.4977975,70.4418231,4015.0,8.594532012939453
3718,66.0,21.4977975,70.4418231,2960.0,8.594532012939453
3719,66.0,21.4977975,70.4418231,4195.0,8.594532012939453
3720,66.0,21.4977975,70.4418231,4180.0,8.594532012939453
3721,66.0,21.4977975,70.4418231,3750.0,8.594532012939453
3722,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3723,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
3724,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
3725,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3726,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
3727,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
3728,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3729,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3730,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
3731,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
3732,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3733,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
3734,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
3735,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3736,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
3737,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
3738,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3739,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
3740,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
3741,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
3742,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
3743,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
3744,28.0,36.833333333333336,116.56666666666666,1848.0,0.4599999999999999
3745,28.0,36.833333333333336,116.56666666666666,4500.0,0.91
3746,28.0,36.833333333333336,116.56666666666666,4829.0,0.77
3747,28.0,36.833333333333336,116.56666666666666,4751.0,0.85
3748,28.0,36.833333333333336,116.56666666666666,4905.0,1.39
3749,28.0,36.833333333333336,116.56666666666666,5229.0,1.41
3750,28.0,36.833333333333336,116.56666666666666,5629.0,1.44
3751,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
3752,412.0,31.632222,8.15667,5000.0,1.17
3753,412.0,31.632222,8.15667,3900.0,0.99
3754,412.0,31.632222,8.15667,6200.0,1.5
3755,170.0,-6.8,-43.6,36287.4,10.184436798095703
3789,820.0,38.7053213,-1.4492231,12791.3085,6.81
3790,820.0,38.7053213,-1.4492231,19323.0405,5.12
3791,820.0,38.7053213,-1.4492231,17145.796499999997,3.53
3792,820.0,38.7053213,-1.4492231,17508.6705,4.04
3793,820.0,38.7053213,-1.4492231,15966.456,3.98
3794,820.0,38.7053213,-1.4492231,16510.767,4.03
3795,1300.0,39.6086,109.78157,12000.0,2.5
3799,242.0,30.9040094,75.8004222,104500.0,10.740839958190918
3800,242.0,30.9040094,75.8004222,101300.0,10.740839958190918
3801,242.0,30.9040094,75.8004222,98000.0,10.740839958190918
3802,242.0,30.9040094,75.8004222,95600.0,10.740839958190918
3803,242.0,30.9040094,75.8004222,84400.0,10.740839958190918
3804,242.0,30.9040094,75.8004222,93100.0,10.740839958190918
3805,242.0,30.9040094,75.8004222,90300.0,10.740839958190918
3806,242.0,30.9040094,75.8004222,89000.0,10.740839958190918
3807,242.0,30.9040094,75.8004222,83600.0,10.740839958190918
3808,242.0,30.9040094,75.8004222,92800.0,10.740839958190918
3809,1100.0,38.4871699,106.2266569,2231.6751,21.35
3810,1100.0,38.4871699,106.2266569,2440.32765,21.35
3811,1100.0,38.4871699,106.2266569,2549.18985,21.35
3812,1100.0,38.4871699,106.2266569,3265.866,21.35
3813,1100.0,38.4871699,106.2266569,3891.82365,21.35
3814,1100.0,38.4871699,106.2266569,3093.50085,21.35
3815,1100.0,38.4871699,106.2266569,2558.2617,21.35
3816,1100.0,38.4871699,106.2266569,3401.94375,21.35
3817,1100.0,38.4871699,106.2266569,3556.1652,21.35
3818,1100.0,38.4871699,106.2266569,3175.1475,21.35
3819,1100.0,38.4871699,106.2266569,1787.1544499999998,21.35
3820,1100.0,38.4871699,106.2266569,2231.6751,26.69
3821,1100.0,38.4871699,106.2266569,2440.32765,26.69
3822,1100.0,38.4871699,106.2266569,2549.18985,26.69
3823,1100.0,38.4871699,106.2266569,1995.807,26.69
3824,1100.0,38.4871699,106.2266569,3265.866,26.04
3825,1100.0,38.4871699,106.2266569,3891.82365,26.04
3826,1100.0,38.4871699,106.2266569,3093.50085,26.04
3827,1100.0,38.4871699,106.2266569,2558.2617,26.04
3828,1100.0,38.4871699,106.2266569,3401.94375,13.25
3829,1100.0,38.4871699,106.2266569,3556.1652,13.25
3830,1100.0,38.4871699,106.2266569,3175.1475,13.25
3831,1100.0,38.4871699,106.2266569,1787.1544499999998,13.25
3838,159.0,46.24969,-119.477799,9145.9488708,2987434.18593675
3839,159.0,46.24969,-119.477799,7621.624059,2987434.18593675
3840,159.0,46.24969,-119.477799,7128.460149300001,2987434.18593675
3841,159.0,46.24969,-119.477799,11253.103757699995,5291791.133766749
3842,159.0,46.24969,-119.477799,9392.53082565,5291791.133766749
3843,159.0,46.24969,-119.477799,7890.6225552,5291791.133766749
3844,159.0,46.24969,-119.477799,9930.52781805,3077962.4946015
3845,159.0,46.24969,-119.477799,9101.1157881,3077962.4946015
3846,159.0,46.24969,-119.477799,7890.6225552,3077962.4946015
3847,170.0,-6.78694,-43.56917,46266.435,10.184436798095703
3848,170.0,-6.78694,-43.56917,63502.95,10.740839958190918
3849,150.0,49.0,32.0,6441.013499999999,8.823047637939453
3850,150.0,49.0,32.0,4717.362,8.823047637939453
3851,2197.0,22.94889,-102.70222,2358.681,0.8
3852,259.0,46.2067583,-119.76916,20230.2255,20.1
3861,69.0,2.9365953,101.9111952,390225.6277499999,10.760971069335938
3862,69.0,2.9365953,101.9111952,16329.329999999998,9.742215156555176
3863,170.0,-6.78694,-43.56917,46266.435,10.184436798095703
3864,170.0,-6.78694,-43.56917,63502.95,10.740839958190918
3865,820.0,38.71666666666667,-1.4666666666666666,4808.080499999999,7.13
3866,820.0,38.71666666666667,-1.4666666666666666,7983.228,6.77
3867,820.0,38.71666666666667,-1.4666666666666666,7620.354,6.05
3868,820.0,38.71666666666667,-1.4666666666666666,7620.354,6.17
3869,820.0,38.71666666666667,-1.4666666666666666,7166.7615,5.61
3870,820.0,38.71666666666667,-1.4666666666666666,6441.013499999999,5.98
3871,470.0,44.3079869,86.0549057,8015.0,1.39
3872,1100.0,38.66666666666666,106.3,1678.29225,26.69
3873,1100.0,38.66666666666666,106.3,1678.29225,11.02
3874,1100.0,38.66666666666666,106.3,1941.3759,26.04
3875,1100.0,38.66666666666666,106.3,1941.3759,11.02
3876,1100.0,38.66666666666666,106.3,2884.8483,26.69
3877,1100.0,38.66666666666666,106.3,2884.8483,11.02
3878,1945.0,14.149166666666666,38.28388888888889,29900.0,0.16
3879,470.0,44.3079869,86.0549057,8015.0,1.39
3880,470.0,44.3079869,86.0549057,8015.0,1.39
3881,470.0,44.3079869,86.0549057,8015.0,1.39
3882,470.0,44.3079869,86.0549057,8015.0,1.39
3883,470.0,44.3079869,86.0549057,8015.0,1.39
3884,470.0,44.3079869,86.0549057,8015.0,1.39
3885,1100.0,38.66666666666666,106.3,1678.29225,21.35
3890,1945.0,14.149166666666666,38.28388888888889,29900.0,0.16
3891,1945.0,14.149166666666666,38.28388888888889,22930.0,0.351
3892,238.3,28.066666666666663,74.05,2172.0,0.661
3893,238.3,28.06667,74.05,2817.0,0.67
3894,238.3,28.06667,74.05,3810.0,0.633
3895,238.3,28.06667,74.05,2870.0,0.636
3896,238.3,28.06667,74.05,2122.0,0.607
3897,238.3,28.06667,74.05,1316.0,0.552
3898,226.0,46.2831,-119.4425,10177.1097729,4147842.506094
3899,226.0,46.2831,-119.4425,10177.1097729,6995369.305912499
3900,226.0,46.2831,-119.4425,10177.1097729,13085455.5251775
3901,226.0,46.2831,-119.4425,18291.8977416,4921448.0528655
3902,226.0,46.2831,-119.4425,18291.8977416,8015870.239951499
3903,226.0,46.2831,-119.4425,18291.8977416,12591664.7506425
3904,226.0,46.2831,-119.4425,10401.2751864,4929677.89910775
3905,226.0,46.2831,-119.4425,10401.2751864,9028141.32774825
3906,226.0,46.2831,-119.4425,10401.2751864,15249905.08688925
3907,470.0,44.3079869,86.0549057,8015.0,1.39
3908,259.0,46.25,-119.61666666666667,21046.692,22.7
3915,820.0,38.7053213,-1.4492231,12791.3085,7.13
3916,820.0,38.7053213,-1.4492231,19323.0405,6.77
3917,820.0,38.7053213,-1.4492231,17145.796499999997,6.05
3918,820.0,38.7053213,-1.4492231,17508.6705,6.17
3919,820.0,38.7053213,-1.4492231,15966.456,5.61
3920,820.0,38.7053213,-1.4492231,16510.767,5.98
3921,1100.0,38.4871699,106.2266569,2231.6751,26.69
3922,1100.0,38.4871699,106.2266569,2231.6751,11.02
3923,1100.0,38.4871699,106.2266569,2440.32765,26.69
3924,1100.0,38.4871699,106.2266569,2440.32765,11.02
3925,1100.0,38.4871699,106.2266569,2549.18985,26.69
3926,1100.0,38.4871699,106.2266569,2549.18985,11.02
3927,1100.0,38.4871699,106.2266569,1995.807,26.69
3928,1100.0,38.4871699,106.2266569,1995.807,11.02
3929,1100.0,38.4871699,106.2266569,3265.866,26.04
3930,1100.0,38.4871699,106.2266569,3265.866,11.02
3931,1100.0,38.4871699,106.2266569,3891.82365,26.04
3932,1100.0,38.4871699,106.2266569,3891.82365,11.02
3933,1100.0,38.4871699,106.2266569,3093.50085,26.04
3934,1100.0,38.4871699,106.2266569,3093.50085,11.02
3935,1100.0,38.4871699,106.2266569,2558.2617,26.04
3936,1100.0,38.4871699,106.2266569,2558.2617,11.02
3937,1100.0,38.4871699,106.2266569,3401.94375,26.69
3938,1100.0,38.4871699,106.2266569,3401.94375,11.02
3939,1100.0,38.4871699,106.2266569,3556.1652,26.69
3940,1100.0,38.4871699,106.2266569,3556.1652,11.02
3941,1100.0,38.4871699,106.2266569,3175.1475,26.69
3942,1100.0,38.4871699,106.2266569,3175.1475,11.02
3943,1100.0,38.4871699,106.2266569,1787.1544499999998,26.69
3944,1100.0,38.4871699,106.2266569,1787.1544499999998,11.02
3945,470.0,44.3079869,86.0549057,8190.0,1.39
3946,1100.0,38.4871699,106.2266569,2231.6751,21.35
3947,1100.0,38.4871699,106.2266569,2231.6751,11.02
3948,1100.0,38.4871699,106.2266569,2440.32765,21.35
3949,1100.0,38.4871699,106.2266569,2440.32765,11.02
3950,1100.0,38.4871699,106.2266569,2549.18985,11.02
3951,1100.0,38.4871699,106.2266569,1995.807,11.02
3956,159.0,46.24969,-119.477799,9145.9488708,4147842.506094
3957,159.0,46.24969,-119.477799,9145.9488708,6995369.305912499
3958,159.0,46.24969,-119.477799,9145.9488708,13085455.5251775
3959,159.0,46.24969,-119.477799,7621.624059,4147842.506094
3960,159.0,46.24969,-119.477799,7621.624059,6995369.305912499
3961,159.0,46.24969,-119.477799,7128.460149300001,4147842.506094
3962,159.0,46.24969,-119.477799,7128.460149300001,6995369.305912499
3963,159.0,46.24969,-119.477799,7128.460149300001,13085455.5251775
3964,159.0,46.24969,-119.477799,11253.103757699995,4921448.0528655
3965,159.0,46.24969,-119.477799,11253.103757699995,8015870.239951499
3966,159.0,46.24969,-119.477799,11253.103757699995,12591664.7506425
3967,159.0,46.24969,-119.477799,9392.53082565,4921448.0528655
3968,159.0,46.24969,-119.477799,9392.53082565,8015870.239951499
3969,159.0,46.24969,-119.477799,9392.53082565,12591664.7506425
3970,159.0,46.24969,-119.477799,7890.6225552,4921448.0528655
3971,159.0,46.24969,-119.477799,7890.6225552,8015870.239951499
3972,159.0,46.24969,-119.477799,7890.6225552,12591664.7506425
3973,159.0,46.24969,-119.477799,9930.52781805,4929677.89910775
3974,159.0,46.24969,-119.477799,9930.52781805,9028141.32774825
3975,159.0,46.24969,-119.477799,9930.52781805,15249905.08688925
3976,159.0,46.24969,-119.477799,9101.1157881,4929677.89910775
3977,159.0,46.24969,-119.477799,9101.1157881,9028141.32774825
3978,159.0,46.24969,-119.477799,9101.1157881,15249905.08688925
3979,159.0,46.24969,-119.477799,7890.6225552,4929677.89910775
3980,159.0,46.24969,-119.477799,7890.6225552,9028141.32774825
3981,159.0,46.24969,-119.477799,7890.6225552,15249905.08688925
3982,2197.0,22.94889,-102.70222,1905.0885,0.41
3983,2197.0,22.94889,-102.70222,1632.933,0.4
3984,2197.0,22.94889,-102.70222,2449.3995,0.63
3985,2197.0,22.94889,-102.70222,1360.7775,0.37
3986,2197.0,22.94889,-102.70222,1814.37,0.54
3987,2197.0,22.94889,-102.70222,1632.933,0.48
3988,2197.0,22.94889,-102.70222,2267.9625,0.76
3989,2197.0,22.94889,-102.70222,2267.9625,0.44
3990,2197.0,22.94889,-102.70222,2358.681,0.49
3991,259.0,46.2067583,-119.76916,18415.8555,27.5
3992,259.0,46.2067583,-119.76916,20230.2255,22.7
